harpnum,t0,input_span_hours,stride_hours,horizons_hours,frame_count_in_window,obs_coverage,window_uid,has_noaa_mapping,y_geq_M_6h,event_count_6h,is_masked_6h,is_partial_ok_6h,horizon_coverage_6h,y_geq_M_12h,event_count_12h,is_masked_12h,is_partial_ok_12h,horizon_coverage_12h,y_geq_M_24h,event_count_24h,is_masked_24h,is_partial_ok_24h,horizon_coverage_24h,prob,y_true,y_pred,error_kind,cmd_deg,flare_max_class_letter,flare_near_miss_c
6178,2015-12-18 13:00:00+00:00,48,6,[ 6 12 24],49,1.0,7ba607d294a53c7b,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.28174421191215515,0,1,FP,-6.490086510558342,,False
6172,2015-12-18 17:00:00+00:00,48,6,[ 6 12 24],49,1.0,e971840dc7d8ad9f,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.1421983689069748,0,0,TN,33.3623407336558,,False
6189,2015-12-18 17:00:00+00:00,48,6,[ 6 12 24],49,1.0,1956b907801ff9ba,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.10491056740283966,0,0,TN,2.501546233655773,,False
6167,2015-12-18 19:00:00+00:00,48,6,[ 6 12 24],34,0.6938775510204082,23231bb76815551a,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.12839758396148682,0,0,TN,77.77566573985285,,False
6178,2015-12-18 19:00:00+00:00,48,6,[ 6 12 24],49,1.0,4ef79b6e3a72ffef,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.2670504152774811,0,1,FP,-3.144439160147158,,False
6172,2015-12-18 23:00:00+00:00,48,6,[ 6 12 24],49,1.0,4d33c241378f8d75,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.15891990065574646,0,0,TN,36.69526192349991,,False
6189,2015-12-18 23:00:00+00:00,48,6,[ 6 12 24],49,1.0,7370e9d8568495a6,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.10262463241815567,0,0,TN,5.811663523499902,,False
6167,2015-12-19 01:00:00+00:00,48,6,[ 6 12 24],34,0.6938775510204082,28d2c2374a728233,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.16662609577178955,0,0,TN,81.15688510150375,,False
6178,2015-12-19 01:00:00+00:00,48,6,[ 6 12 24],49,1.0,8239389af5eb8d86,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.21045291423797607,0,0,TN,0.20137980150377643,,False
6172,2015-12-19 05:00:00+00:00,48,6,[ 6 12 24],49,1.0,5bff5cbd077dd121,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.1604626178741455,0,0,TN,40.05665262953292,,False
6189,2015-12-19 05:00:00+00:00,48,6,[ 6 12 24],49,1.0,058c58212d4f96b8,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.10653983056545258,0,0,TN,9.150158229532906,,False
6178,2015-12-19 07:00:00+00:00,48,6,[ 6 12 24],49,1.0,08a31d57ce1ed09a,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.19175343215465546,0,0,TN,3.5798257787314753,,False
6172,2015-12-19 11:00:00+00:00,48,6,[ 6 12 24],49,1.0,91ff4c0e78381640,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.14662402868270874,0,0,TN,43.43409084364015,,False
6189,2015-12-19 11:00:00+00:00,48,6,[ 6 12 24],49,1.0,47169dd0dbfdf691,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.10463136434555054,0,0,TN,12.504792843640189,,False
6178,2015-12-19 13:00:00+00:00,48,6,[ 6 12 24],49,1.0,2062ce45d0b488d6,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.21696241199970245,0,0,TN,6.958054357146125,,False
6172,2015-12-19 17:00:00+00:00,48,6,[ 6 12 24],49,1.0,6b004b0f8fe4339d,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.1305660754442215,0,0,TN,46.783114538925105,,False
6189,2015-12-19 17:00:00+00:00,48,6,[ 6 12 24],49,1.0,6f770abbadbdbe2e,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.1059211865067482,0,0,TN,15.831011838925122,,False
6178,2015-12-19 19:00:00+00:00,48,6,[ 6 12 24],49,1.0,dd53dfdc15b18503,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.20340117812156677,0,0,TN,10.303632803576562,,False
6172,2015-12-19 23:00:00+00:00,48,6,[ 6 12 24],49,1.0,0f9e421e6da73c6b,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.13752451539039612,0,0,TN,50.11608166954295,,False
6189,2015-12-19 23:00:00+00:00,48,6,[ 6 12 24],49,1.0,2b721a3dd97262ab,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.11291802674531937,0,0,TN,19.141143969542952,,False
6178,2015-12-20 01:00:00+00:00,48,6,[ 6 12 24],49,1.0,7131635c6a5145a6,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.20987571775913239,0,0,TN,13.649520165831177,,False
6172,2015-12-20 05:00:00+00:00,48,6,[ 6 12 24],49,1.0,c7107d48b26a9a82,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.13342604041099548,0,0,TN,53.47755517068924,,False
6189,2015-12-20 05:00:00+00:00,48,6,[ 6 12 24],49,1.0,adc5ac5ff7d5936a,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.11182258278131485,0,0,TN,22.479806170689244,,False
6178,2015-12-20 07:00:00+00:00,48,6,[ 6 12 24],49,1.0,e4b1b607e2a2b568,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.17382439970970154,0,0,TN,17.02813357284853,,False
6172,2015-12-20 11:00:00+00:00,48,6,[ 6 12 24],49,1.0,b32e71bab34dac8b,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.13812316954135895,0,0,TN,56.85493295873283,,False
6189,2015-12-20 11:00:00+00:00,48,6,[ 6 12 24],49,1.0,555a09debc04975d,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.1148618757724762,0,0,TN,25.834325758732803,,False
6178,2015-12-20 13:00:00+00:00,48,6,[ 6 12 24],49,1.0,555bd432c5206025,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.18878412246704102,0,0,TN,20.406185834644873,,False
6172,2015-12-20 17:00:00+00:00,48,6,[ 6 12 24],49,1.0,23385c649fc07a40,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.12295589596033096,0,0,TN,60.20383293120753,,False
6189,2015-12-20 17:00:00+00:00,48,6,[ 6 12 24],49,1.0,165d8377902c16cf,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.11523578315973282,0,0,TN,29.16042923120753,,False
6178,2015-12-20 19:00:00+00:00,48,6,[ 6 12 24],49,1.0,54cd4ffdc4c1c54c,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.18645311892032623,0,0,TN,23.751648842653708,,False
6172,2015-12-20 23:00:00+00:00,48,6,[ 6 12 24],49,1.0,e2ced88f32ae0a71,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.12362448871135712,0,0,TN,63.536889967287834,,False
6189,2015-12-20 23:00:00+00:00,48,6,[ 6 12 24],49,1.0,b632c6d1af6e36b5,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.11485329270362854,0,0,TN,32.47063646728785,,False
6178,2015-12-21 01:00:00+00:00,48,6,[ 6 12 24],49,1.0,bee91352fe143274,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.18650995194911957,0,0,TN,27.09775596995192,,False
6189,2015-12-21 05:00:00+00:00,48,6,[ 6 12 24],49,1.0,69afc989c623310e,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.11529567837715149,0,0,TN,35.80941122809128,,False
6178,2015-12-21 07:00:00+00:00,48,6,[ 6 12 24],49,1.0,073f7c37c03505ea,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.17768776416778564,0,0,TN,30.476329271765564,,False
6189,2015-12-21 11:00:00+00:00,48,6,[ 6 12 24],49,1.0,04307ee838ef33d3,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.11289333552122116,0,0,TN,39.16390565720576,,False
6178,2015-12-21 13:00:00+00:00,48,6,[ 6 12 24],49,1.0,929bf784e9307ed2,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.18936462700366974,0,0,TN,33.854318085957175,,False
6189,2015-12-21 17:00:00+00:00,48,6,[ 6 12 24],49,1.0,0af79ce4a30f7274,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.10983490943908691,0,0,TN,42.48984608136749,,False
6178,2015-12-21 19:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,ddb743923df07f5b,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.1681463122367859,0,0,TN,37.199777933795986,,False
6189,2015-12-21 23:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,3c1331a8180ed456,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.11389165371656418,0,0,TN,45.80017941115372,,False
6178,2015-12-22 01:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,464658fff9cc37e0,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.1639745980501175,0,0,TN,40.545896520721044,,False
6189,2015-12-22 05:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,dd4987594d0f850d,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.10830024629831314,0,0,TN,49.139011041951505,,False
6178,2015-12-22 07:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,f83c838278c1adab,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.1630801409482956,0,0,TN,43.924579837255465,,False
6189,2015-12-22 11:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,ccf80889c8118f13,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.11046557128429413,0,0,TN,52.49342415497142,,False
6178,2015-12-22 13:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,dc076fb49eb95e3d,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.17345675826072693,0,0,TN,47.30244126008151,,False
6178,2015-12-22 19:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,fe8c56f07f114f04,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.17568659782409668,0,0,TN,50.647788153182006,,False
6178,2015-12-23 01:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,fead1ab9712c3b6f,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.1777581423521042,0,0,TN,53.99414376914615,,False
6205,2015-12-23 04:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,11ed6ecf4f073480,True,False,0,False,True,1.0,False,0,False,True,1.0,False,0,False,True,1.0,0.4870823323726654,0,1,FP,-61.801719694416235,,False
6206,2015-12-23 05:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,558da2f521557720,True,False,0,False,True,1.0,False,0,False,True,1.0,True,1,False,True,1.0,0.5011313557624817,1,1,TP,-59.42358838987582,,False
6178,2015-12-23 07:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,5681eac340f69033,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.15797661244869232,0,0,TN,57.37282655044103,,False
6205,2015-12-23 10:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,65cbbfc998479732,True,False,0,False,True,1.0,False,0,False,True,1.0,False,0,False,True,1.0,0.3416954576969147,0,1,FP,-58.379123329783724,,False
6206,2015-12-23 11:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,f9e74a8ecba979c8,True,False,0,False,True,1.0,False,0,False,True,1.0,True,1,False,True,1.0,0.5178847312927246,1,1,TP,-56.07375207907633,,False
6178,2015-12-23 13:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,15127695e74c14ad,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.16290201246738434,0,0,TN,60.75051113091354,,False
6205,2015-12-23 16:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,e19ae6a4fd395e58,True,False,0,False,True,1.0,False,0,False,True,1.0,False,0,False,True,1.0,0.18783153593540192,0,0,TN,-54.98008750183341,,False
6206,2015-12-23 17:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,2909ced33babd352,True,False,0,False,True,1.0,True,1,False,True,1.0,True,1,False,True,1.0,0.5163804292678833,1,1,TP,-52.75247365062117,,False
6178,2015-12-23 19:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,8a6c1b263f9468b8,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.16118313372135162,0,0,TN,64.08860763723851,,False
6205,2015-12-23 22:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,4a643322423b435e,True,False,0,False,True,1.0,False,0,False,True,1.0,False,0,False,True,1.0,0.41965898871421814,0,1,FP,-51.60327148691158,,False
6206,2015-12-23 23:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,b0965345881d599a,True,True,1,False,True,1.0,True,1,False,True,1.0,True,1,False,True,1.0,0.5303518176078796,1,1,TP,-49.446474181765495,,False
6178,2015-12-24 01:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,55d5cdbe2fc821e5,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.1681595742702484,0,0,TN,67.4422915904342,,False
6205,2015-12-24 04:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,b9effa4423ae980b,True,False,0,False,True,1.0,False,0,False,True,1.0,False,0,False,True,1.0,0.4795733094215393,0,1,FP,-48.20277146619901,,False
6206,2015-12-24 05:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,155e455f93fcc260,True,False,0,False,True,1.0,False,0,False,True,1.0,False,0,False,True,1.0,0.5052058696746826,0,1,FP,-46.11193475433225,,False
6178,2015-12-24 07:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,5b8fe6e7b4f7cc5a,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.15998321771621704,0,0,TN,70.82107650753,,False
6205,2015-12-24 10:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,873372de527a77f4,True,False,0,False,True,1.0,False,0,False,True,1.0,False,0,False,True,1.0,0.25269627571105957,0,1,FP,-44.78022802414807,,False
6210,2015-12-24 10:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,d98934f4da4aa3ec,True,False,0,False,True,1.0,False,0,False,True,1.0,False,0,False,True,1.0,0.09661667048931122,0,0,TN,-19.589880394148082,,False
6206,2015-12-24 11:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,da7e7275b35c22b5,True,False,0,False,True,1.0,False,0,False,True,1.0,False,0,False,True,1.0,0.5021958351135254,0,1,FP,-42.76218585320305,,False
6178,2015-12-24 13:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,5ebae8cf02f0a7a5,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.17173625528812408,0,0,TN,74.19868660298243,,False
6205,2015-12-24 16:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,1aa76f564e4fbd62,True,False,0,False,True,1.0,False,0,False,True,1.0,False,0,True,True,0.875,0.36249035596847534,0,1,FP,-41.38137024691787,,False
6210,2015-12-24 16:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,392544f2fe61f278,True,False,0,False,True,1.0,False,0,False,True,1.0,False,0,True,True,0.875,0.09875507652759552,0,0,TN,-16.204870366917874,,False
6206,2015-12-24 17:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,7a30643c7b9d3193,True,False,0,False,True,1.0,False,0,False,True,1.0,False,0,True,True,0.8333333333333334,0.520976722240448,0,1,FP,-39.44100926463014,,False
6178,2015-12-24 19:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,2c8f5eac8acdc585,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.1672513335943222,0,0,TN,77.54393249038003,,False
6205,2015-12-24 22:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,8adb41123a7f3312,True,False,0,False,True,1.0,False,0,False,True,1.0,False,0,True,False,0.625,0.39142611622810364,0,1,FP,-38.00449302082768,,False
6210,2015-12-24 22:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,93dcba36fe49b1cb,True,False,0,False,True,1.0,False,0,False,True,1.0,False,0,True,False,0.625,0.10000413656234741,0,0,TN,-12.8418934708277,,False
6206,2015-12-24 23:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,83fed09c3bda4a49,True,False,0,False,True,1.0,False,0,False,True,1.0,False,0,True,False,0.5833333333333334,0.4863767623901367,0,1,FP,-36.1349240748267,,False
6178,2015-12-25 01:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,5399c5a8dbb5324d,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.17712262272834778,0,0,TN,80.89049018391569,,False
6205,2015-12-25 04:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,540869f68c306f29,True,False,0,False,True,1.0,False,0,True,True,0.75,False,0,True,False,0.375,0.20436839759349823,0,0,TN,-34.60387383081621,,False
6210,2015-12-25 04:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,121467b915f9dec3,True,False,0,False,True,1.0,False,0,True,True,0.75,False,0,True,False,0.375,0.09492702037096024,0,0,TN,-9.455074440816247,,False
6206,2015-12-25 05:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,cb6158efea1625e9,True,False,0,False,True,1.0,False,0,True,False,0.6666666666666666,False,0,True,False,0.3333333333333333,0.4128926694393158,0,1,FP,-32.800229368334556,,False
6178,2015-12-25 07:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,ddfec37f27396b83,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.14981484413146973,0,0,TN,84.26931169985943,,False
6205,2015-12-25 10:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,6faaebdee48d6c0d,True,False,0,True,False,0.5,False,0,True,False,0.25,False,0,True,False,0.125,0.4270174205303192,0,1,FP,-31.181393558982933,,False
6210,2015-12-25 10:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,93d0ffc058966a1d,True,False,0,True,False,0.5,False,0,True,False,0.25,False,0,True,False,0.125,0.10041579604148865,0,0,TN,-6.046492558982948,,False
6206,2015-12-25 11:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,c18efe8912bf41ec,True,False,0,True,False,0.3333333333333333,False,0,True,False,0.16666666666666666,False,0,True,False,0.08333333333333333,0.49827173352241516,0,1,FP,-29.45057252670898,,False
6178,2015-12-25 13:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,0228dfdac9557555,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.14365920424461365,0,0,TN,87.64672875807418,,False
6205,2015-12-25 16:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,99786f1e7f47afef,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.2134101390838623,0,0,TN,-27.78257758322661,,False
6210,2015-12-25 16:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,339b7c582dae98c0,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.09920690208673477,0,0,TN,-2.6615745832266384,,False
6206,2015-12-25 17:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,fa1b6f44926ad1a1,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.5212494134902954,0,1,FP,-26.129527626926176,,False
6205,2015-12-25 22:00:00+00:00,48,6,[ 6 12 24],49,1.0,8ec80316299b7c71,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.13904665410518646,0,0,TN,-24.405665875848342,,False
6210,2015-12-25 22:00:00+00:00,48,6,[ 6 12 24],49,1.0,1c6c0bf6c86485fa,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.09637711197137833,0,0,TN,0.7014811241516554,,False
6206,2015-12-25 23:00:00+00:00,48,6,[ 6 12 24],49,1.0,75f7a5d73a755360,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.3784250319004059,0,1,FP,-22.823358740303775,,False
6205,2015-12-26 04:00:00+00:00,48,6,[ 6 12 24],49,1.0,125aa96eb79f7804,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.1249983012676239,0,0,TN,-21.004938202435824,,False
6210,2015-12-26 04:00:00+00:00,48,6,[ 6 12 24],49,1.0,4f12185ffb0b42cf,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.09542657434940338,0,0,TN,4.088323797564215,,False
6206,2015-12-26 05:00:00+00:00,48,6,[ 6 12 24],49,1.0,ea56b5542a643f27,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.49152302742004395,0,1,FP,-19.488581931154727,,False
6205,2015-12-26 10:00:00+00:00,48,6,[ 6 12 24],49,1.0,49cc0162563058ec,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.1272558867931366,0,0,TN,-17.582498820648198,,False
6210,2015-12-26 10:00:00+00:00,48,6,[ 6 12 24],49,1.0,0ed7feb6800a7ea6,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.09688802063465118,0,0,TN,7.496908179351749,,False
6206,2015-12-26 11:00:00+00:00,48,6,[ 6 12 24],49,1.0,2776ce0716bc9914,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.5306845903396606,0,1,FP,-16.138991455768462,,False
6205,2015-12-26 16:00:00+00:00,48,6,[ 6 12 24],49,1.0,8fd98f9f8c6377ed,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.1323167085647583,0,0,TN,-14.183819979305497,,False
6210,2015-12-26 16:00:00+00:00,48,6,[ 6 12 24],49,1.0,343a4a7f513897bc,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.0933908149600029,0,0,TN,10.881671020694512,,False
6206,2015-12-26 17:00:00+00:00,48,6,[ 6 12 24],49,1.0,3a594c3233a67137,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.4158325791358948,0,1,FP,-12.818043561322213,,False
6205,2015-12-26 22:00:00+00:00,48,6,[ 6 12 24],49,1.0,31d3b96fd7842ab6,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.14936497807502747,0,0,TN,-10.806825917383549,,False
6210,2015-12-26 22:00:00+00:00,48,6,[ 6 12 24],49,1.0,c6330c1bafd23ef4,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.09516648948192596,0,0,TN,14.244840082616463,,False
6206,2015-12-26 23:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,c1dc8e9b32d8d97e,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.37126946449279785,0,1,FP,-9.515179485150668,,False
