harpnum,t0,input_span_hours,stride_hours,horizons_hours,frame_count_in_window,obs_coverage,window_uid,has_noaa_mapping,y_geq_M_6h,event_count_6h,is_masked_6h,is_partial_ok_6h,horizon_coverage_6h,y_geq_M_12h,event_count_12h,is_masked_12h,is_partial_ok_12h,horizon_coverage_12h,y_geq_M_24h,event_count_24h,is_masked_24h,is_partial_ok_24h,horizon_coverage_24h,prob,y_true,y_pred,error_kind,cmd_deg,flare_max_class_letter,flare_near_miss_c
6210,2015-12-24 10:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,d98934f4da4aa3ec,True,False,0,False,True,1.0,False,0,False,True,1.0,False,0,False,True,1.0,0.07374151051044464,0,0,TN,-19.589880394148082,,False
6206,2015-12-24 11:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,da7e7275b35c22b5,True,False,0,False,True,1.0,False,0,False,True,1.0,False,0,False,True,1.0,0.45864251255989075,0,1,FP,-42.76218585320305,,False
6178,2015-12-24 13:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,5ebae8cf02f0a7a5,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.14189788699150085,0,0,TN,74.19868660298243,,False
6205,2015-12-24 16:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,1aa76f564e4fbd62,True,False,0,False,True,1.0,False,0,False,True,1.0,False,0,True,True,0.875,0.3229169249534607,0,1,FP,-41.38137024691787,,False
6210,2015-12-24 16:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,392544f2fe61f278,True,False,0,False,True,1.0,False,0,False,True,1.0,False,0,True,True,0.875,0.07578667253255844,0,0,TN,-16.204870366917874,,False
6206,2015-12-24 17:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,7a30643c7b9d3193,True,False,0,False,True,1.0,False,0,False,True,1.0,False,0,True,True,0.8333333333333334,0.47986695170402527,0,1,FP,-39.44100926463014,,False
6178,2015-12-24 19:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,2c8f5eac8acdc585,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.13741350173950195,0,0,TN,77.54393249038003,,False
6205,2015-12-24 22:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,8adb41123a7f3312,True,False,0,False,True,1.0,False,0,False,True,1.0,False,0,True,False,0.625,0.35227230191230774,0,1,FP,-38.00449302082768,,False
6210,2015-12-24 22:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,93dcba36fe49b1cb,True,False,0,False,True,1.0,False,0,False,True,1.0,False,0,True,False,0.625,0.07628879696130753,0,0,TN,-12.8418934708277,,False
6206,2015-12-24 23:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,83fed09c3bda4a49,True,False,0,False,True,1.0,False,0,False,True,1.0,False,0,True,False,0.5833333333333334,0.44307786226272583,0,1,FP,-36.1349240748267,,False
6178,2015-12-25 01:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,5399c5a8dbb5324d,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.14703066647052765,0,0,TN,80.89049018391569,,False
6205,2015-12-25 04:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,540869f68c306f29,True,False,0,False,True,1.0,False,0,True,True,0.75,False,0,True,False,0.375,0.16973663866519928,0,0,TN,-34.60387383081621,,False
6210,2015-12-25 04:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,121467b915f9dec3,True,False,0,False,True,1.0,False,0,True,True,0.75,False,0,True,False,0.375,0.07165021449327469,0,0,TN,-9.455074440816247,,False
6206,2015-12-25 05:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,cb6158efea1625e9,True,False,0,False,True,1.0,False,0,True,False,0.6666666666666666,False,0,True,False,0.3333333333333333,0.37168189883232117,0,1,FP,-32.800229368334556,,False
6178,2015-12-25 07:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,ddfec37f27396b83,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.12121511995792389,0,0,TN,84.26931169985943,,False
6205,2015-12-25 10:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,6faaebdee48d6c0d,True,False,0,True,False,0.5,False,0,True,False,0.25,False,0,True,False,0.125,0.3869118392467499,0,1,FP,-31.181393558982933,,False
6210,2015-12-25 10:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,93d0ffc058966a1d,True,False,0,True,False,0.5,False,0,True,False,0.25,False,0,True,False,0.125,0.07724656909704208,0,0,TN,-6.046492558982948,,False
6206,2015-12-25 11:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,c18efe8912bf41ec,True,False,0,True,False,0.3333333333333333,False,0,True,False,0.16666666666666666,False,0,True,False,0.08333333333333333,0.4553269147872925,0,1,FP,-29.45057252670898,,False
6178,2015-12-25 13:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,0228dfdac9557555,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.11675061285495758,0,0,TN,87.64672875807418,,False
6205,2015-12-25 16:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,99786f1e7f47afef,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.17872625589370728,0,0,TN,-27.78257758322661,,False
6210,2015-12-25 16:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,339b7c582dae98c0,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.07611633092164993,0,0,TN,-2.6615745832266384,,False
6206,2015-12-25 17:00:00+00:00,48,6,[ 6 12 24],48,0.9795918367346939,fa1b6f44926ad1a1,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.47882193326950073,0,1,FP,-26.129527626926176,,False
6205,2015-12-25 22:00:00+00:00,48,6,[ 6 12 24],49,1.0,8ec80316299b7c71,True,False,0,True,False,0.0,False,0,True,False,0.0,False,0,True,False,0.0,0.11067468672990799,0,0,TN,-24.405665875848342,,False
