autocorr_u,r_u_Bz,mean_curl_at_pil,mean_curl_off_pil,pil_pixel_count,u_mag_mean,u_mag_max,harpnum,t0,label,obs_coverage
0.9804560082285901,0.5110192118307387,0.0009382618591189384,0.00023381563369184732,3277,0.009545359760522842,0.0381564162671566,6869,2016-11-30 07:00:00+00:00,quiet,1.0
0.9859365864345269,0.4140791955668187,0.0010291475336998701,0.0004071901785209775,3277,0.008609768003225327,0.03664051741361618,6870,2016-11-30 15:00:00+00:00,quiet,1.0
0.9910809136518856,0.9682905358277528,0.0015249854186549783,0.00048608166980557144,3277,0.008928683586418629,0.04005693271756172,6881,2016-12-13 14:00:00+00:00,quiet,1.0
0.979177943356049,0.5619684029616013,0.0012047778582200408,0.00035326636862009764,3277,0.010489806532859802,0.033524058759212494,6882,2016-12-15 10:00:00+00:00,quiet,0.9795918367346939
0.9904562315780063,0.5693996922183169,0.0013239276595413685,0.0004569438169710338,3277,0.011071521788835526,0.036210350692272186,6889,2016-12-20 04:00:00+00:00,quiet,1.0
0.9877255958874447,0.941324569804222,0.0016981500666588545,0.00042062439024448395,3277,0.007674934342503548,0.03777075186371803,6892,2016-12-21 19:00:00+00:00,quiet,1.0
0.9846206928743599,0.762000565821683,0.0009845166932791471,0.0003726707655005157,3277,0.00842681247740984,0.028070800006389618,6895,2016-12-28 08:00:00+00:00,quiet,1.0
0.9897708826715579,0.8624790822638425,0.0013350334484130144,0.0003832507645711303,3277,0.009132098406553268,0.03810683637857437,6898,2017-01-03 18:00:00+00:00,quiet,1.0
0.9865589400118282,0.5389607334130324,0.0009486502967774868,0.00026002610684372485,3277,0.007313210051506758,0.04273666441440582,6910,2017-01-13 22:00:00+00:00,quiet,1.0
0.9808508286732841,0.6209414683885561,0.0014919386012479663,0.0003532956470735371,3277,0.007983546704053879,0.041257064789533615,6920,2017-01-21 09:00:00+00:00,quiet,1.0
0.9860518820829125,0.5977188087630236,0.0015440511051565409,0.000599734834395349,3277,0.009216239675879478,0.03975166007876396,6922,2017-01-21 13:00:00+00:00,quiet,1.0
0.9907302189572773,0.689757305109733,0.0015076977433636785,0.00043810324859805405,3277,0.010246718302369118,0.0532071627676487,6930,2017-01-31 00:00:00+00:00,quiet,1.0
0.9827233044862341,-0.037586627561264276,0.0008462305413559079,0.00025490185362286866,3277,0.009073537774384022,0.030390886589884758,6937,2017-01-31 02:00:00+00:00,quiet,1.0
0.9875627810884761,0.6883418892134948,0.0015063091414049268,0.00039729831041768193,3277,0.009193940088152885,0.04139541834592819,6938,2017-02-01 09:00:00+00:00,quiet,1.0
0.984981715247118,0.5149511741612762,0.0010079562198370695,0.0003114727733191103,3277,0.00885838270187378,0.03426045924425125,6939,2017-02-05 10:00:00+00:00,quiet,1.0
0.9929710086381544,0.7393026820781623,0.0009691535378806293,0.0003032635722775012,3277,0.011363678611814976,0.03720184788107872,6942,2017-02-03 16:00:00+00:00,quiet,1.0
0.9735784964667125,-0.5577854142802745,0.0006384858279488981,0.00022371881641447544,3277,0.008776958100497723,0.024917593225836754,6946,2017-02-07 13:00:00+00:00,quiet,1.0
0.9849085456511987,0.7586528018571508,0.0018811289919540286,0.000706617662217468,3277,0.01120774820446968,0.041160404682159424,6949,2017-02-11 05:00:00+00:00,quiet,1.0
0.98683466017715,0.6576311218826306,0.0010611884063109756,0.0002968244079966098,3277,0.009135264903306961,0.03848746791481972,6950,2017-02-16 23:00:00+00:00,quiet,0.8775510204081632
0.9738001739847831,0.5501693684001256,0.001069163321517408,0.00031625264091417193,3277,0.008505579084157944,0.03029514104127884,6951,2017-02-28 15:00:00+00:00,quiet,0.8979591836734694
0.9886830570013225,0.9292165708652564,0.0006071520620025694,0.00020767106616403908,3277,0.007890725508332253,0.04339458420872688,6952,2017-03-03 22:00:00+00:00,quiet,0.9183673469387755
0.9810728899991874,-0.11090586907063166,0.0012917808489874005,0.00032662530429661274,3277,0.010350062511861324,0.03748306259512901,6957,2017-03-01 14:00:00+00:00,quiet,0.9183673469387755
0.9922536766657624,0.8434297603210865,0.0013249018229544163,0.0004910317366011441,3277,0.009231199510395527,0.03565002232789993,6958,2017-02-26 06:00:00+00:00,quiet,0.8775510204081632
0.9798122934463259,0.47782731307993725,0.0014322387287393212,0.0003951790276914835,3277,0.010267730802297592,0.032573189586400986,6961,2017-03-04 21:00:00+00:00,quiet,0.9183673469387755
0.9812048880810584,0.4921806702815377,0.0011748821707442403,0.0002778298803605139,3277,0.010229995474219322,0.03488756716251373,6967,2017-03-26 21:00:00+00:00,quiet,1.0
